2013,Baldy,3512
2013,Jacobs,958
2013,Knox,3110
2013,Obrian,2610
2014,Baldy,3501
2014,Jacobs,1114
2014,Knox,2524
2014,Obrian,2654
2015,Baldy,3526
2015,Jacobs,1087
2015,Knox,3786
2015,Obrian,2706
2016,Baldy,3425
2016,Jacobs,1301
2016,Knox,3110
2016,Obrian,2501
