2014,Farber,MF,4
2014,Farber,MW,1
2014,Farber,MWF,6
2014,Farber,R,9
2014,Farber,T,12
2014,Farber,TR,12
2014,Farber,W,11
2014,Farber,WF,2
2014,Filmor,F,9
2014,Filmor,M,17
2014,Filmor,M-F,5
2014,Filmor,MW,11
2014,Filmor,MWF,44
2014,Filmor,R,19
2014,Filmor,S,1
2014,Filmor,T,16
2014,Filmor,TR,58
2014,Filmor,W,11
2014,Filmor,WR,1
2014,Foster,F,2
2014,Foster,M,3
2014,Foster,R,1
2014,Foster,W,3
2014,Frnczk,F,12
2014,Frnczk,M,10
2014,Frnczk,M-F,1
2014,Frnczk,MW,21
2014,Frnczk,MWF,39
2014,Frnczk,MWTH,1
2014,Frnczk,R,16
2014,Frnczk,T,14
2014,Frnczk,TR,57
2014,Frnczk,TWR,1
2014,Frnczk,W,16
2014,Frnczk,WF,2
2014,Furnas,F,15
2014,Furnas,M,17
2014,Furnas,MW,1
2014,Furnas,MWF,2
2014,Furnas,R,17
2014,Furnas,T,15
2014,Furnas,TR,2
2014,Furnas,W,18
2014,Grace,R,1
2014,Greiner,M,2
2014,Greiner,R,2
2014,Greiner,T,3
2014,Hayes,F,1
2014,Hayes,M,1
2014,Hayes,M-F,2
2014,Hayes,R,1
2014,Hayes,S,1
2014,Hayes,TR,4
2014,Hayes,W,1
2014,Hayesb,F,5
2014,Hayesb,M,6
2014,Hayesb,MW,3
2014,Hayesb,MWF,1
2014,Hayesb,R,5
2014,Hayesb,T,1
2014,Hayesb,TR,9
2014,Hayesb,W,7
2014,Hayesc,F,5
2014,Hayesc,M,3
2014,Hayesc,R,3
2014,Hayesc,T,2
2014,Hayesc,W,4
2014,Hoch,F,8
2014,Hoch,M,15
2014,Hoch,MW,5
2014,Hoch,MWF,21
2014,Hoch,R,13
2014,Hoch,T,13
2014,Hoch,TR,24
2014,Hoch,W,21
2014,Hoch,WF,1
2014,Hsptal,M-S,2
2014,Jacobs,F,11
2014,Jacobs,M,12
2014,Jacobs,M-F,4
2014,Jacobs,MW,52
2014,Jacobs,MWF,4
2014,Jacobs,R,14
2014,Jacobs,T,12
2014,Jacobs,TR,57
2014,Jacobs,W,10
2014,Jarvis,F,5
2014,Jarvis,M,5
2014,Jarvis,MWF,3
2014,Jarvis,R,2
2014,Jarvis,T,1
2014,Jarvis,TR,2
2014,Jarvis,W,7
2014,Kapoor,F,12
2014,Kapoor,M,9
2014,Kapoor,MF,6
2014,Kapoor,MR,1
2014,Kapoor,MT,3
2014,Kapoor,MW,7
2014,Kapoor,MWF,5
2014,Kapoor,R,17
2014,Kapoor,T,17
2014,Kapoor,TF,2
2014,Kapoor,TR,7
2014,Kapoor,W,21
2014,Ketter,F,2
2014,Ketter,M,3
2014,Ketter,MTWR,1
2014,Ketter,MW,6
2014,Ketter,R,1
2014,Ketter,T,1
2014,Ketter,TR,9
2014,Ketter,W,1
2014,Kimbal,F,17
2014,Kimbal,M,22
2014,Kimbal,MF,1
2014,Kimbal,MT,1
2014,Kimbal,MW,11
2014,Kimbal,MWF,2
2014,Kimbal,R,12
2014,Kimbal,T,16
2014,Kimbal,TR,19
2014,Kimbal,TWF,1
2014,Kimbal,W,16
2014,Kimbal,WF,3
2014,Knox,F,14
2014,Knox,M,15
2014,Knox,MW,17
2014,Knox,MWF,64
2014,Knox,R,6
2014,Knox,T,7
2014,Knox,TR,69
2014,Knox,W,15
2014,Lockwd,M-F,1
2014,Lockwd,MW,2
2014,Math,F,8
2014,Math,M,8
2014,Math,MW,2
2014,Math,MWF,37
2014,Math,R,1
2014,Math,T,5
2014,Math,TR,32
2014,Math,W,7
2014,Mrc,M,1
2014,Mrc,TR,2
2014,Mrc,W,1
2014,Norton,F,28
2014,Norton,M,25
2014,Norton,M-F,9
2014,Norton,MTWR,3
2014,Norton,MW,18
2014,Norton,MWF,50
2014,Norton,MWTH,2
2014,Norton,R,19
2014,Norton,S,1
2014,Norton,T,25
2014,Norton,TR,60
2014,Norton,TWR,2
2014,Norton,W,25
2014,Nsc,F,23
2014,Nsc,M,28
2014,Nsc,M-F,17
2014,Nsc,MTW,1
2014,Nsc,MTWR,2
2014,Nsc,MW,44
2014,Nsc,MWF,94
2014,Nsc,MWTH,4
2014,Nsc,R,22
2014,Nsc,RF,3
2014,Nsc,S,6
2014,Nsc,T,28
2014,Nsc,TR,129
2014,Nsc,TW,3
2014,Nsc,TWR,12
2014,Nsc,W,27
2014,Obrian,F,29
2014,Obrian,M,45
2014,Obrian,M-F,8
2014,Obrian,MR,1
2014,Obrian,MT,2
2014,Obrian,MTWR,2
2014,Obrian,MW,64
2014,Obrian,MWF,53
2014,Obrian,R,35
2014,Obrian,RF,1
2014,Obrian,S,2
2014,Obrian,T,49
2014,Obrian,TR,143
2014,Obrian,TWR,4
2014,Obrian,W,58
2014,Off,F,2
2014,Off,M,1
2014,Off,MW,1
2014,Off,R,1
2014,Off,T,3
2014,Off,W,1
2014,Off,WR,2
2014,Off,WRF,1
2014,Online,F,1
2014,Online,M,1
2014,Online,MT,1
2014,Online,MWF,1
2014,Online,R,3
2014,Online,T,3
2014,Online,W,3
2014,Park,F,29
2014,Park,M,53
2014,Park,M-F,8
2014,Park,MF,1
2014,Park,MW,16
2014,Park,MWF,22
2014,Park,R,40
2014,Park,S,4
2014,Park,T,45
2014,Park,TR,52
2014,Park,W,57
2014,Parker,F,5
2014,Parker,M,2
2014,Parker,MF,4
2014,Parker,MW,7
2014,Parker,MWF,4
2014,Parker,R,8
2014,Parker,S,1
2014,Parker,T,6
2014,Parker,TR,4
2014,Parker,W,8
2014,Parker,WRF,1
2014,R25,MW,1
2014,R25,MWF,1
2014,R25,T,1
2014,Rpblsc,F,1
2014,Rpblsc,M,5
2014,Rpblsc,T,2
2014,Rpblsc,TR,2
2014,Rpblsc,W,2
2014,Rpblsc,WF,1
2014,Rsrch,TR,3
2014,Rsrch,W,1
2014,SIM,F,11
2014,SIM,M,2
2014,SIM,MR,7
2014,SIM,MT,2
2014,SIM,MTR,15
2014,SIM,MTW,1
2014,SIM,MW,46
2014,SIM,R,8
2014,SIM,RF,1
2014,SIM,T,5
2014,SIM,TF,6
2014,SIM,TR,62
2014,SIM,TRF,7
2014,SIM,TWF,1
2014,SIM,W,4
2014,SIM,WF,24
2014,Scien,W,1
2014,Shrmn,F,2
2014,Shrmn,R,2
2014,Shrmn,W,2
2014,Shrmna,MW,1
2014,Slee,M,1
2014,Slee,R,2
2014,Slee,TW,6
2014,Slee,W,2
2014,Spldng,F,1
2014,Spldng,M,2
2014,Spldng,R,3
2014,Spldng,T,4
2014,Spldng,W,3
2014,Squire,F,5
2014,Squire,M,4
2014,Squire,R,10
2014,Squire,T,11
2014,Squire,TR,2
2014,Squire,W,11
2014,Squire,WR,1
2014,Studen,M,1
2014,Studen,M-F,1
2014,Studen,R,3
2014,Studen,T,2
2014,Studen,W,4
2014,Talbrt,F,25
2014,Talbrt,M,34
2014,Talbrt,M-F,3
2014,Talbrt,MTR,1
2014,Talbrt,MTWR,2
2014,Talbrt,MW,15
2014,Talbrt,MWF,38
2014,Talbrt,MWTH,2
2014,Talbrt,R,25
2014,Talbrt,S,3
2014,Talbrt,T,34
2014,Talbrt,TR,55
2014,Talbrt,TWR,1
2014,Talbrt,W,28
2014,Vetrns,W,2
2014,Wende,F,7
2014,Wende,M,18
2014,Wende,MF,1
2014,Wende,MT,3
2014,Wende,MW,3
2014,Wende,MWF,1
2014,Wende,R,12
2014,Wende,RF,1
2014,Wende,T,15
2014,Wende,TR,3
2014,Wende,W,16
2014,Wende,WR,2
2014,Wilksn,F,5
2014,Wilksn,M,7
2014,Wilksn,M-F,1
2014,Wilksn,MW,4
2014,Wilksn,MWF,3
2014,Wilksn,R,9
2014,Wilksn,T,10
2014,Wilksn,TR,16
2014,Wilksn,W,9
2015,4240RL,W,1
2015,ACHESN,R,1
2015,ACHESN,T,2
2015,ACHESN,W,1
2015,Abbott,R,1
2015,Abbott,W,3
2015,Ach_A,R,1
2015,Ach_A,T,1
2015,Alfier,F,7
2015,Alfier,M,7
2015,Alfier,M-F,1
2015,Alfier,MW,35
2015,Alfier,R,8
2015,Alfier,T,7
2015,Alfier,TR,33
2015,Alfier,W,7
2015,Allen,W,1
2015,Alumni,F,14
2015,Alumni,M,19
2015,Alumni,M-F,1
2015,Alumni,MTW,1
2015,Alumni,MW,33
2015,Alumni,MWF,29
2015,Alumni,R,10
2015,Alumni,T,18
2015,Alumni,TR,67
2015,Alumni,TRF,1
2015,Alumni,TWR,4
2015,Alumni,W,13
2015,Anders,F,2
2015,Anders,M,3
2015,Anders,T,2
2015,Anders,W,4
2015,BUTLER,M,1
2015,Baird,F,4
2015,Baird,M,13
2015,Baird,M-F,3
2015,Baird,MW,14
2015,Baird,MWF,8
2015,Baird,R,10
2015,Baird,S,1
2015,Baird,T,16
2015,Baird,TR,17
2015,Baird,W,9
2015,Baird,WR,6
2015,Baldy,F,32
2015,Baldy,M,95
2015,Baldy,M-F,24
2015,Baldy,MTW,1
2015,Baldy,MTWR,4
2015,Baldy,MW,32
2015,Baldy,MWF,80
2015,Baldy,MWTH,12
2015,Baldy,R,103
2015,Baldy,RF,1
2015,Baldy,S,7
2015,Baldy,T,108
2015,Baldy,TR,103
2015,Baldy,TW,2
2015,Baldy,TWR,1
2015,Baldy,W,101
2015,Baldy,WR,1
2015,Bell,F,16
2015,Bell,M,20
2015,Bell,M-F,6
2015,Bell,MTWR,3
2015,Bell,MW,4
2015,Bell,MWF,11
2015,Bell,MWTH,2
2015,Bell,R,16
2015,Bell,S,1
2015,Bell,T,15
2015,Bell,TR,17
2015,Bell,W,22
2015,Bell,WF,1
2015,Bioed,F,6
2015,Bioed,M,9
2015,Bioed,M-F,1
2015,Bioed,MF,1
2015,Bioed,R,9
2015,Bioed,T,9
2015,Bioed,TR,1
2015,Bioed,W,8
2015,Biores,F,2
2015,Biores,MF,1
2015,Biores,TR,1
2015,Biores,W,2
2015,Bonner,F,1
2015,Bonner,M-F,2
2015,Bonner,R,1
2015,Bonner,T,1
2015,Bonner,TR,2
2015,Capen,F,26
2015,Capen,M,33
2015,Capen,M-F,4
2015,Capen,MTWR,1
2015,Capen,MW,21
2015,Capen,MWF,27
2015,Capen,MWTH,2
2015,Capen,R,25
2015,Capen,S,2
2015,Capen,T,38
2015,Capen,TR,57
2015,Capen,W,40
2015,Cary,F,1
2015,Cary,M,3
2015,Cary,T,6
2015,Cary,TR,3
2015,Cary,W,2
2015,Cell,M,1
2015,Cell,T,2
2015,Cell,TR,1
2015,Cell,W,4
2015,Cfa,F,17
2015,Cfa,M,19
2015,Cfa,M-F,1
2015,Cfa,MTR,2
2015,Cfa,MW,96
2015,Cfa,MWF,7
2015,Cfa,R,11
2015,Cfa,S,2
2015,Cfa,T,11
2015,Cfa,TR,112
2015,Cfa,W,23
2015,Clark,F,1
2015,Clark,M,1
2015,Clark,MW,9
2015,Clark,R,3
2015,Clark,T,2
2015,Clark,TR,8
2015,Clemen,F,30
2015,Clemen,M,63
2015,Clemen,M-F,13
2015,Clemen,MTWR,2
2015,Clemen,MW,26
2015,Clemen,MWF,95
2015,Clemen,MWTH,1
2015,Clemen,R,52
2015,Clemen,RF,1
2015,Clemen,T,67
2015,Clemen,TR,128
2015,Clemen,TWR,5
2015,Clemen,W,81
2015,Coe,M,1
2015,Coe,T,1
2015,Coe,TR,2
2015,Coe,W,3
2015,Cooke,F,24
2015,Cooke,M,36
2015,Cooke,M-F,1
2015,Cooke,MR,1
2015,Cooke,MT,1
2015,Cooke,MW,13
2015,Cooke,MWF,38
2015,Cooke,MWTH,1
2015,Cooke,R,18
2015,Cooke,S,2
2015,Cooke,T,25
2015,Cooke,TF,1
2015,Cooke,TR,61
2015,Cooke,W,28
2015,Cooke,WF,8
2015,Crltn,M,1
2015,Crltn,W,2
2015,Crosby,F,4
2015,Crosby,M,3
2015,Crosby,M-F,2
2015,Crosby,MF,3
2015,Crosby,MT,1
2015,Crosby,MW,3
2015,Crosby,MWF,11
2015,Crosby,R,8
2015,Crosby,T,5
2015,Crosby,TR,14
2015,Crosby,W,3
2015,Crosby,WF,2
2015,Davis,F,1
2015,Davis,M,2
2015,Davis,MW,1
2015,Davis,MWF,14
2015,Davis,T,1
2015,Davis,TR,19
2015,Davis,W,3
2015,Dfn,F,35
2015,Dfn,M,57
2015,Dfn,M-F,1
2015,Dfn,MF,6
2015,Dfn,MR,1
2015,Dfn,MTRF,2
2015,Dfn,MW,23
2015,Dfn,MWF,22
2015,Dfn,R,37
2015,Dfn,RF,1
2015,Dfn,S,3
2015,Dfn,T,56
2015,Dfn,TF,2
2015,Dfn,TR,48
2015,Dfn,TWF,1
2015,Dfn,W,39
2015,Dfn_A,F,3
2015,Dfn_A,M,5
2015,Dfn_A,R,4
2015,Dfn_A,T,6
2015,Dfn_A,W,6
2015,Dislng,F,1
2015,Farber,F,12
2015,Farber,M,15
2015,Farber,M-F,1
2015,Farber,MF,5
2015,Farber,MW,3
2015,Farber,MWF,4
2015,Farber,R,14
2015,Farber,T,13
2015,Farber,TR,9
2015,Farber,W,16
2015,Farber,WF,2
2015,Filmor,F,13
2015,Filmor,M,20
2015,Filmor,M-F,4
2015,Filmor,MW,7
2015,Filmor,MWF,40
2015,Filmor,R,13
2015,Filmor,T,18
2015,Filmor,TR,48
2015,Filmor,W,12
2015,Filmor,WR,1
2015,Foster,F,2
2015,Foster,M,3
2015,Foster,W,4
2015,Frnczk,F,15
2015,Frnczk,M,13
2015,Frnczk,M-F,3
2015,Frnczk,MW,25
2015,Frnczk,MWF,36
2015,Frnczk,R,13
2015,Frnczk,T,16
2015,Frnczk,TR,61
2015,Frnczk,W,20
2015,Frnczk,WF,4
2015,Furnas,F,11
2015,Furnas,M,13
2015,Furnas,MW,2
2015,Furnas,MWF,2
2015,Furnas,R,14
2015,Furnas,T,12
2015,Furnas,TR,2
2015,Furnas,W,15
2015,Grace,R,1
2015,Greiner,M,3
2015,Greiner,R,1
2015,Greiner,T,5
2015,Greiner,W,1
2015,Hayes,F,1
2015,Hayes,M-F,3
2015,Hayes,S,1
2015,Hayes,T,1
2015,Hayes,TR,4
2015,Hayes,W,3
2015,HayesB,R,1
2015,HayesB,T,2
2015,HayesB,TR,2
2015,HayesB,W,1
2015,Hayesb,F,2
2015,Hayesb,M,2
2015,Hayesb,R,3
2015,Hayesb,T,3
2015,Hayesb,TR,6
2015,Hayesb,W,7
2015,Hayesc,F,2
2015,Hayesc,M,4
2015,Hayesc,R,2
2015,Hayesc,T,3
2015,Hayesc,TR,3
2015,Hayesc,W,2
2015,Hayesc,WF,1
2015,Hoch,F,8
2015,Hoch,M,18
2015,Hoch,MR,1
2015,Hoch,MW,7
2015,Hoch,MWF,30
2015,Hoch,R,11
2015,Hoch,T,14
2015,Hoch,TF,1
2015,Hoch,TR,37
2015,Hoch,W,17
2015,Hoch,WF,1
2015,Jacobs,F,11
2015,Jacobs,M,13
2015,Jacobs,M-F,3
2015,Jacobs,MW,45
2015,Jacobs,MWF,4
2015,Jacobs,R,15
2015,Jacobs,S,1
2015,Jacobs,T,15
2015,Jacobs,TR,50
2015,Jacobs,W,12
2015,Jarvis,F,4
2015,Jarvis,M,3
2015,Jarvis,MWF,2
2015,Jarvis,R,2
2015,Jarvis,T,1
2015,Jarvis,W,5
2015,Kapoor,F,16
2015,Kapoor,M,12
2015,Kapoor,MF,6
2015,Kapoor,MR,1
2015,Kapoor,MT,1
2015,Kapoor,MW,6
2015,Kapoor,MWF,5
2015,Kapoor,R,14
2015,Kapoor,T,20
2015,Kapoor,TR,4
2015,Kapoor,W,25
2015,Ketter,M,2
2015,Ketter,MTWR,1
2015,Ketter,MW,5
2015,Ketter,R,2
2015,Ketter,T,2
2015,Ketter,TR,10
2015,Kimbal,F,24
2015,Kimbal,M,29
2015,Kimbal,M-F,1
2015,Kimbal,MR,1
2015,Kimbal,MT,1
2015,Kimbal,MW,8
2015,Kimbal,MWF,5
2015,Kimbal,R,16
2015,Kimbal,RF,1
2015,Kimbal,T,12
2015,Kimbal,TR,23
2015,Kimbal,TWR,1
2015,Kimbal,W,22
2015,Kimbal,WF,3
2015,Knox,F,16
2015,Knox,M,11
2015,Knox,M-F,9
2015,Knox,MTRF,1
2015,Knox,MTWR,3
2015,Knox,MW,25
2015,Knox,MWF,56
2015,Knox,R,6
2015,Knox,S,1
2015,Knox,T,10
2015,Knox,TR,76
2015,Knox,TWR,5
2015,Knox,W,15
2015,Lockwd,MW,2
2015,Math,F,5
2015,Math,M,6
2015,Math,M-F,4
2015,Math,MW,1
2015,Math,MWF,38
2015,Math,R,2
2015,Math,T,6
2015,Math,TR,29
2015,Math,W,5
2015,Mrc,TR,1
2015,Mrc,W,1
2015,Norton,F,26
2015,Norton,M,28
2015,Norton,M-F,3
2015,Norton,MTWR,1
2015,Norton,MW,18
2015,Norton,MWF,53
2015,Norton,R,29
2015,Norton,T,30
2015,Norton,TR,59
2015,Norton,TWR,2
2015,Norton,W,31
2015,Nsc,F,20
2015,Nsc,M,31
2015,Nsc,M-F,2
2015,Nsc,MW,35
2015,Nsc,MWF,98
2015,Nsc,MWTH,4
2015,Nsc,R,20
2015,Nsc,RF,3
2015,Nsc,S,6
2015,Nsc,T,26
2015,Nsc,TR,124
2015,Nsc,TW,3
2015,Nsc,W,28
2015,Obrian,F,36
2015,Obrian,M,42
2015,Obrian,M-F,8
2015,Obrian,MR,1
2015,Obrian,MTWR,1
2015,Obrian,MW,69
2015,Obrian,MWF,49
2015,Obrian,R,33
2015,Obrian,RF,1
2015,Obrian,S,2
2015,Obrian,T,51
2015,Obrian,TR,118
2015,Obrian,TWR,4
2015,Obrian,W,48
2015,Off,F,2
2015,Off,M,2
2015,Off,MW,1
2015,Off,T,4
2015,Off,W,1
2015,Off,WR,2
2015,Off,WRF,1
2015,Online,F,1
2015,Online,M,5
2015,Online,MT,1
2015,Online,MWF,2
2015,Online,R,2
2015,Online,T,5
2015,Online,TR,1
2015,Online,W,6
2015,Park,F,22
2015,Park,M,45
2015,Park,M-F,7
2015,Park,MW,8
2015,Park,MWF,26
2015,Park,MWTH,1
2015,Park,R,47
2015,Park,S,5
2015,Park,T,51
2015,Park,TR,41
2015,Park,W,56
2015,Parker,F,9
2015,Parker,M,1
2015,Parker,MF,4
2015,Parker,MW,4
2015,Parker,MWF,3
2015,Parker,R,10
2015,Parker,S,2
2015,Parker,T,9
2015,Parker,TR,7
2015,Parker,W,9
2015,Parker,WRF,1
2015,R25,MW,1
2015,R25,MWF,1
2015,R25,R,1
2015,R25,TR,3
2015,Roosevelt,W,1
2015,Rpblsc,F,1
2015,Rpblsc,M,6
2015,Rpblsc,T,2
2015,Rpblsc,TR,2
2015,Rpblsc,W,2
2015,Rpblsc,WF,1
2015,Rsrch,TR,3
2015,SIM,F,8
2015,SIM,M,2
2015,SIM,MR,2
2015,SIM,MT,1
2015,SIM,MTR,21
2015,SIM,MTW,1
2015,SIM,MW,31
2015,SIM,MWTH,12
2015,SIM,R,7
2015,SIM,T,2
2015,SIM,TF,3
2015,SIM,TR,74
2015,SIM,TRF,3
2015,SIM,TWF,3
2015,SIM,W,2
2015,SIM,WF,32
2015,Scien,W,2
2015,Shrmn,MWF,2
2015,Shrmn,R,2
2015,Shrmn,W,2
2015,Slee,TW,6
2015,Slee,W,2
2015,Spldng,F,1
2015,Spldng,M,2
2015,Spldng,R,2
2015,Spldng,S,1
2015,Spldng,T,2
2015,Spldng,W,4
2015,Squire,F,4
2015,Squire,M,5
2015,Squire,R,11
2015,Squire,T,12
2015,Squire,TR,2
2015,Squire,W,11
2015,Studen,F,1
2015,Studen,M-F,1
2015,Studen,R,1
2015,Studen,T,2
2015,Studen,W,3
2015,Talbrt,F,29
2015,Talbrt,M,37
2015,Talbrt,M-F,6
2015,Talbrt,MTR,1
2015,Talbrt,MTWR,1
2015,Talbrt,MW,15
2015,Talbrt,MWF,33
2015,Talbrt,MWTH,2
2015,Talbrt,R,29
2015,Talbrt,S,2
2015,Talbrt,T,33
2015,Talbrt,TR,57
2015,Talbrt,TWR,2
2015,Talbrt,W,33
2015,Wende,F,5
2015,Wende,M,18
2015,Wende,MF,2
2015,Wende,MT,3
2015,Wende,MW,2
2015,Wende,MWF,1
2015,Wende,R,13
2015,Wende,RF,1
2015,Wende,T,13
2015,Wende,TF,2
2015,Wende,TR,12
2015,Wende,W,16
2015,Wende,WR,2
2015,Wilksn,F,3
2015,Wilksn,M,12
2015,Wilksn,MW,1
2015,Wilksn,MWF,4
2015,Wilksn,R,8
2015,Wilksn,T,9
2015,Wilksn,TR,11
2015,Wilksn,W,14
2016,ACHESN,R,1
2016,ACHESN,T,2
2016,ACHESN,TR,1
2016,ACHESN,W,1
2016,Abbott,R,1
2016,Abbott,W,3
2016,Ach_A,RF,1
2016,Ach_A,T,2
2016,Alfier,F,4
2016,Alfier,M,5
2016,Alfier,M-F,1
2016,Alfier,MW,36
2016,Alfier,R,8
2016,Alfier,T,8
2016,Alfier,TR,31
2016,Alfier,W,5
2016,Alumni,F,14
2016,Alumni,M,14
2016,Alumni,M-F,1
2016,Alumni,MW,26
2016,Alumni,MWF,23
2016,Alumni,MWTH,1
2016,Alumni,R,9
2016,Alumni,T,12
2016,Alumni,TR,60
2016,Alumni,TWR,4
2016,Alumni,W,11
2016,Anders,F,1
2016,Anders,M,2
2016,Anders,T,1
2016,Anders,W,4
2016,BUTLER,M,1
2016,Baird,F,3
2016,Baird,M,11
2016,Baird,M-F,2
2016,Baird,MW,16
2016,Baird,MWF,8
2016,Baird,R,9
2016,Baird,T,18
2016,Baird,TR,16
2016,Baird,W,11
2016,Baird,WR,6
2016,Baldy,F,21
2016,Baldy,M,101
2016,Baldy,M-F,24
2016,Baldy,MF,1
2016,Baldy,MTW,1
2016,Baldy,MTWR,2
2016,Baldy,MW,20
2016,Baldy,MWF,82
2016,Baldy,MWTH,5
2016,Baldy,R,84
2016,Baldy,RF,1
2016,Baldy,S,5
2016,Baldy,T,97
2016,Baldy,TR,92
2016,Baldy,TW,2
2016,Baldy,W,95
2016,Baldy,WR,1
2016,Bell,F,16
2016,Bell,M,30
2016,Bell,M-F,3
2016,Bell,MTWR,1
2016,Bell,MW,6
2016,Bell,MWF,9
2016,Bell,MWTH,2
2016,Bell,R,26
2016,Bell,S,3
2016,Bell,T,23
2016,Bell,TF,1
2016,Bell,TR,21
2016,Bell,W,26
2016,Bell,WF,1
2016,Bioed,F,6
2016,Bioed,M,6
2016,Bioed,M-F,1
2016,Bioed,MF,1
2016,Bioed,R,7
2016,Bioed,T,8
2016,Bioed,TR,1
2016,Bioed,W,8
2016,Biores,F,2
2016,Biores,MF,1
2016,Biores,TR,1
2016,Biores,W,2
2016,Bonner,F,1
2016,Bonner,R,2
